iso_code,continent,location,date,total_cases,new_cases,new_deaths,total_cases_per_million,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,tests_units,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,population,excess_mortality,Cluster,new_deaths_1_week_lag,new_deaths_2_week_lag,new_deaths_4_week_lag,new_deaths_2_week_mean,new_deaths_4_week_mean,new_deaths_2_week_std,new_deaths_4_week_std,new_deaths_2_week_max,new_deaths_4_week_max,new_deaths_2_week_min,new_deaths_4_week_min,year,season,comparison_with_previous,icu_utilization_ratio,healthcare_strain_index,cumulative_cases_threshold,gdp_stringency_interaction,Holiday,Normal day
BEL,Europe,Belgium,2021-04-25,969078.0,25035.0,272.0,83140.391,2147.835,76.013,247.342,,137.269,tests performed,6555.0,30.76,23.93,6.85,60.19,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,8.14,2,275.0,301.0,187.0,273.5,270.0,2.1213203435596424,28.48391358878531,275.0,301.0,272.0,232.0,2021,Spring,-3.0,1.3477482269503547,57.332446808510646,60,2567619.68944,0,1
BEL,Europe,Belgium,2021-05-02,990424.0,21346.0,273.0,84971.735,1831.344,70.779,227.181,,115.821,tests performed,3915.0,34.66,27.09,7.62,54.63,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,8.68,2,272.0,275.0,232.0,272.5,280.25,0.7071067811865476,13.889444433335752,273.0,301.0,272.0,272.0,2021,Spring,1.0,1.2549468085106383,52.82978723404256,61,2330438.0068800002,0,1
BEL,Europe,Belgium,2021-05-09,1011304.0,20880.0,247.0,86763.099,1791.364,60.227,186.343,,97.719,tests performed,8279.0,40.99,31.38,9.85,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,12.25,2,273.0,272.0,301.0,260.0,266.75,18.384776310850235,13.225606476329215,273.0,275.0,247.0,247.0,2021,Spring,-26.0,1.067854609929078,43.71808510638298,62,2172601.27568,0,1
BEL,Europe,Belgium,2021-05-16,1026533.0,15229.0,179.0,88069.645,1306.546,53.106,154.6,,82.962,tests performed,6392.0,46.22,34.14,12.36,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.6,2,247.0,273.0,275.0,213.0,242.75,48.08326112068523,44.1691823182943,247.0,273.0,179.0,179.0,2021,Spring,-68.0,0.9415957446808512,36.82730496453901,63,2172601.27568,0,1
BEL,Europe,Belgium,2021-05-23,1043318.0,16785.0,140.0,89509.685,1440.04,46.5,128.776,,71.208,tests performed,9950.0,52.76,38.09,15.14,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.67,2,179.0,247.0,272.0,159.5,209.75,27.577164466275352,61.09759951640262,179.0,273.0,140.0,140.0,2021,Spring,-39.0,0.824468085106383,31.07730496453901,64,2172601.27568,0,1
BEL,Europe,Belgium,2021-05-30,1055987.0,12669.0,95.0,90596.601,1086.915,37.921,104.582,,52.42,tests performed,11847.0,58.29,40.26,18.71,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,1.61,0,140.0,179.0,273.0,117.5,165.25,31.81980515339464,64.40690956722,140.0,247.0,95.0,95.0,2021,Spring,-45.0,0.6723581560283688,25.266489361702128,65,2172601.27568,1,0
BEL,Europe,Belgium,2021-06-06,1065729.0,9742.0,99.0,91432.399,835.798,28.398,82.962,,42.897,tests performed,31646.0,66.09,44.58,22.38,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,3.51,0,95.0,140.0,247.0,97.0,128.25,2.8284271247461903,39.474675426152075,99.0,179.0,95.0,95.0,2021,Summer,4.0,0.5035106382978723,19.74468085106383,66,2172601.27568,0,1
BEL,Europe,Belgium,2021-06-13,1071437.0,5708.0,60.0,91922.107,489.708,23.507,60.227,,29.599,tests performed,24355.0,75.34,49.26,27.36,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,0.37,0,99.0,95.0,179.0,79.5,98.5,27.577164466275352,32.74650108535854,99.0,140.0,60.0,60.0,2021,Summer,-39.0,0.416790780141844,14.84645390070922,67,2172601.27568,0,1
BEL,Europe,Belgium,2021-06-20,1074629.0,3192.0,44.0,92195.959,273.852,17.502,39.379,,20.161,tests performed,32643.0,84.21,55.26,30.83,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,5.95,0,60.0,99.0,140.0,52.0,74.5,11.313708498984761,26.839026311201902,60.0,99.0,44.0,44.0,2021,Summer,-16.0,0.3103191489361702,10.085283687943264,68,2172601.27568,0,1
BEL,Europe,Belgium,2021-06-27,1077022.0,2393.0,32.0,92401.262,205.303,12.869,28.998,,13.813,tests performed,35178.0,92.05,60.53,33.68,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-7.08,0,44.0,60.0,95.0,38.0,58.75,8.48528137423857,29.181900783420332,44.0,99.0,32.0,32.0,2021,Summer,-12.0,0.22817375886524824,7.4232269503546116,69,2172601.27568,0,1
BEL,Europe,Belgium,2021-07-04,1080646.0,3624.0,22.0,92712.177,310.915,9.695,22.135,,9.351,tests performed,14716.0,98.29,64.21,36.47,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.01,0,32.0,44.0,99.0,27.0,39.5,7.0710678118654755,16.36052158907905,32.0,60.0,22.0,22.0,2021,Summer,-10.0,0.17189716312056738,5.643617021276596,70,2172601.27568,1,0
BEL,Europe,Belgium,2021-07-11,1087263.0,6617.0,13.0,93279.872,567.694,7.121,19.732,,10.124,tests performed,31450.0,105.79,65.79,42.53,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-9.29,0,22.0,32.0,60.0,17.5,27.75,6.363961030678928,13.32603967176251,22.0,44.0,13.0,13.0,2021,Summer,-9.0,0.12625886524822696,4.761170212765958,71,2172601.27568,0,1
BEL,Europe,Belgium,2021-07-18,1096647.0,9384.0,12.0,94084.956,805.084,7.55,21.277,,14.499,tests performed,15149.0,112.72,67.29,48.11,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.75,0,13.0,22.0,44.0,12.5,19.75,0.7071067811865476,9.322910847300944,13.0,32.0,12.0,12.0,2021,Summer,-1.0,0.13386524822695037,5.111170212765958,72,2172601.27568,0,1
BEL,Europe,Belgium,2021-07-25,1107036.0,10389.0,11.0,94976.262,891.307,8.065,24.708,,17.244,tests performed,14274.0,119.72,68.43,54.07,50.93,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,5.33,0,12.0,13.0,32.0,11.5,14.5,0.7071067811865476,5.066228051195643,12.0,22.0,11.0,11.0,2021,Summer,-1.0,0.14299645390070923,5.810815602836879,73,2172601.27568,0,1
BEL,Europe,Belgium,2021-08-01,1118021.0,10985.0,24.0,95918.702,942.439,8.15,29.427,,21.534,tests performed,12478.0,126.41,69.66,59.62,47.22,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-4.97,0,11.0,12.0,22.0,17.5,15.0,9.192388155425117,6.055300708199519,24.0,24.0,11.0,11.0,2021,Summer,13.0,0.14450354609929078,6.6625886524822695,74,2014337.95872,0,1
BEL,Europe,Belgium,2021-08-08,1130307.0,12286.0,24.0,96972.758,1054.056,9.094,36.548,,25.995,tests performed,6864.0,131.68,70.95,63.68,47.22,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-0.08,0,24.0,11.0,13.0,24.0,17.75,0.0,7.22841614740428,24.0,24.0,24.0,11.0,2021,Summer,0.0,0.16124113475177304,8.092553191489362,75,2014337.95872,0,1
BEL,Europe,Belgium,2021-08-15,1143743.0,13436.0,23.0,98125.477,1152.719,12.612,44.012,,32.945,tests performed,2091.0,135.09,71.73,66.38,47.22,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,1.15,0,24.0,24.0,12.0,23.5,20.5,0.7071067811865476,6.350852961090208,24.0,24.0,23.0,11.0,2021,Summer,-1.0,0.22361702127659575,10.039716312056738,76,2014337.95872,0,1
BEL,Europe,Belgium,2021-08-22,1157456.0,13713.0,36.0,99301.96,1176.483,15.1,53.106,,35.604,tests performed,3176.0,137.32,72.24,68.16,47.22,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-0.45,0,23.0,24.0,11.0,29.5,26.75,9.192388155425117,6.184658438430932,36.0,36.0,23.0,23.0,2021,Summer,13.0,0.26773049645390073,12.093262411347519,77,2014337.95872,0,1
BEL,Europe,Belgium,2021-08-29,1171610.0,14154.0,40.0,100516.278,1214.318,16.387,54.136,,36.119,tests performed,1483.0,139.47,72.69,69.91,47.22,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-1.79,0,36.0,23.0,24.0,38.0,30.75,2.8284271247461903,8.539125638302881,40.0,40.0,36.0,23.0,2021,Summer,4.0,0.29054964539007094,12.504078014184397,78,2014337.95872,0,1
BEL,Europe,Belgium,2021-09-05,1185606.0,13996.0,37.0,101717.041,1200.763,19.647,58.94,,41.438,tests performed,1484.0,140.91,73.13,70.97,43.06,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.78,0,40.0,36.0,24.0,38.5,34.0,2.1213203435596424,7.527726527094458,40.0,40.0,37.0,23.0,2021,Autumn,-3.0,0.3483510638297872,13.93386524822695,79,1836878.2825600002,1,0
BEL,Europe,Belgium,2021-09-12,1199361.0,13755.0,56.0,102897.128,1180.087,18.703,58.425,,36.548,tests performed,1469.0,141.75,73.47,71.51,43.06,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,9.28,0,37.0,40.0,23.0,46.5,42.25,13.435028842544403,9.322910847300944,56.0,56.0,37.0,36.0,2021,Autumn,19.0,0.33161347517730494,13.67517730496454,80,1836878.2825600002,0,1
BEL,Europe,Belgium,2021-09-19,1213914.0,14553.0,42.0,104145.678,1248.55,18.446,60.827,,36.891,tests performed,521.0,142.58,73.74,71.98,43.06,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.02,0,56.0,37.0,36.0,49.0,43.75,9.899494936611665,8.421203397776448,56.0,56.0,42.0,37.0,2021,Autumn,-14.0,0.3270567375886525,14.055496453900709,81,1836878.2825600002,0,1
BEL,Europe,Belgium,2021-09-26,1227539.0,13625.0,56.0,105314.611,1168.934,17.33,57.224,,30.457,tests performed,1307.0,143.82,74.06,72.47,43.06,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,0.49,0,42.0,56.0,40.0,49.0,47.75,9.899494936611665,9.742518497119809,56.0,56.0,42.0,37.0,2021,Autumn,14.0,0.3072695035460993,13.218794326241136,82,1836878.2825600002,0,1
BEL,Europe,Belgium,2021-10-03,1240983.0,13444.0,58.0,106468.016,1153.405,16.901,60.398,,36.548,tests performed,1175.0,145.3,74.34,72.9,32.17,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.02,0,56.0,42.0,37.0,57.0,53.0,1.4142135623730951,7.3936910042766595,58.0,58.0,56.0,42.0,2021,Autumn,2.0,0.2996631205673759,13.705496453900711,83,1372326.38992,0,1
BEL,Europe,Belgium,2021-10-10,1255507.0,14524.0,66.0,107714.078,1246.062,16.558,60.57,,33.545,tests performed,1219.0,146.95,74.56,73.19,32.12,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,4.68,0,58.0,56.0,56.0,62.0,55.5,5.656854249492381,9.983319421250709,66.0,66.0,58.0,42.0,2021,Autumn,8.0,0.2935815602836879,13.67517730496454,84,1370193.4611199999,1,0
BEL,Europe,Belgium,2021-10-17,1276780.0,21273.0,82.0,109539.159,1825.081,17.931,73.439,,41.61,tests performed,1215.0,148.64,74.78,73.5,32.07,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,10.33,0,66.0,58.0,42.0,74.0,65.5,11.313708498984761,11.818065267492882,82.0,82.0,66.0,56.0,2021,Autumn,16.0,0.31792553191489364,16.20035460992908,85,1368060.53232,0,1
BEL,Europe,Belgium,2021-10-24,1314155.0,37375.0,98.0,112745.683,3206.524,21.963,100.807,,66.404,tests performed,531.0,149.96,74.99,73.75,32.03,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,16.86,0,82.0,66.0,56.0,90.0,76.0,11.313708498984761,17.738846260868307,98.0,98.0,82.0,58.0,2021,Autumn,16.0,0.3894148936170213,21.767730496453904,86,1366354.18928,0,1
BEL,Europe,Belgium,2021-10-31,1367535.0,53380.0,154.0,117325.329,4579.646,26.167,139.5,,91.97,tests performed,287.0,151.42,75.24,74.03,31.99,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,17.24,0,98.0,82.0,58.0,126.0,100.0,39.59797974644666,38.29708431025424,154.0,154.0,98.0,66.0,2021,Autumn,56.0,0.4639539007092199,29.37358156028369,87,1364647.8462399999,0,1
BEL,Europe,Belgium,2021-11-07,1422893.0,55358.0,146.0,122074.674,4749.345,33.545,167.726,,106.555,tests performed,2023.0,152.56,75.47,74.23,31.95,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,15.15,0,154.0,98.0,66.0,150.0,120.0,5.656854249492381,35.40244812627212,154.0,154.0,146.0,82.0,2021,Autumn,-8.0,0.5947695035460994,35.6863475177305,88,1362941.5032,0,1
BEL,Europe,Belgium,2021-11-14,1493265.0,70372.0,197.0,128112.119,6037.446,43.497,214.14,,139.157,tests performed,591.0,153.94,75.68,74.44,31.92,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,19.12,0,146.0,154.0,82.0,171.5,148.75,36.062445840513924,40.574006457337376,197.0,197.0,146.0,98.0,2021,Autumn,51.0,0.7712234042553192,45.68031914893617,89,1361661.7459200001,0,1
BEL,Europe,Belgium,2021-11-21,1602303.0,109038.0,240.0,137466.848,9354.729,54.221,272.222,,168.67,tests performed,1169.0,156.72,75.93,74.7,36.86,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,17.67,0,197.0,146.0,98.0,218.5,184.25,30.405591591021544,43.39258769267768,240.0,240.0,197.0,146.0,2021,Autumn,43.0,0.9613652482269504,57.87996453900709,90,1572395.11136,0,1
BEL,Europe,Belgium,2021-11-28,1727544.0,125241.0,281.0,148211.686,10744.838,61.943,304.223,,188.745,tests performed,3368.0,161.08,76.15,74.94,36.82,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,18.45,0,240.0,197.0,154.0,260.5,216.0,28.991378028648448,57.91372894228151,281.0,281.0,240.0,146.0,2021,Autumn,41.0,1.0982801418439716,64.92304964539008,91,1570688.76832,0,1
BEL,Europe,Belgium,2021-12-05,1848115.0,120571.0,346.0,158555.869,10344.183,69.407,307.054,,186.515,tests performed,4360.0,166.32,76.31,75.14,36.78,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,30.07,0,281.0,240.0,146.0,313.5,266.0,45.96194077712559,63.40872705445774,346.0,346.0,281.0,197.0,2021,Winter,65.0,1.2306205673758865,66.74840425531914,92,1568982.42528,0,1
BEL,Europe,Belgium,2021-12-12,1941828.0,93713.0,328.0,166595.816,8039.947,70.951,282.088,,163.951,tests performed,5749.0,171.83,76.43,75.35,36.75,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,20.68,0,346.0,281.0,197.0,337.0,298.75,12.727922061357855,47.8008019458536,346.0,346.0,328.0,240.0,2021,Winter,-18.0,1.2579964539007091,62.595567375886525,93,1567702.668,0,1
BEL,Europe,Belgium,2021-12-19,2002514.0,60686.0,273.0,171802.267,5206.452,63.744,224.693,,117.966,tests performed,14854.0,178.13,76.56,75.56,36.71,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,14.45,0,328.0,346.0,240.0,300.5,307.0,38.890872965260115,35.5621521658451,328.0,346.0,273.0,273.0,2021,Winter,-55.0,1.1302127659574468,51.1413120567376,94,1565996.32496,0,1
BEL,Europe,Belgium,2021-12-26,2048110.0,45596.0,254.0,175714.098,3911.831,53.964,166.868,,85.45,tests performed,1515.0,183.7,76.66,75.72,33.9,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,8.11,0,273.0,328.0,281.0,263.5,300.25,13.435028842544403,43.75976081592222,273.0,346.0,254.0,254.0,2021,Winter,-19.0,0.9568085106382979,39.15460992907801,95,1446125.7264,0,1
BEL,Europe,Belgium,2022-01-02,2125106.0,76996.0,170.0,182319.839,6605.74,43.583,151.339,,88.968,tests performed,142.0,186.45,76.72,75.78,33.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,9.6,0,254.0,273.0,346.0,212.0,256.25,59.39696961966999,65.50508886084135,254.0,328.0,170.0,170.0,2022,Winter,-84.0,0.7727482269503546,34.560638297872345,96,1445699.14064,0,1
BEL,Europe,Belgium,2022-01-09,2267647.0,142541.0,131.0,194548.9,12229.062,37.921,161.892,,110.244,tests performed,29729.0,194.02,76.98,75.91,33.87,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-0.96,0,170.0,254.0,328.0,150.5,207.0,27.577164466275352,67.60177512462269,170.0,273.0,131.0,131.0,2022,Winter,-39.0,0.6723581560283688,35.427836879432625,97,1444845.96912,0,1
BEL,Europe,Belgium,2022-01-16,2457059.0,189412.0,150.0,210799.179,16250.279,33.545,186.858,,120.111,tests performed,22295.0,200.76,77.56,76.04,33.84,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-8.38,0,131.0,170.0,273.0,140.5,176.25,13.435028842544403,54.224072145128076,150.0,254.0,131.0,131.0,2022,Winter,19.0,0.5947695035460994,39.07854609929078,98,1443566.2118400002,1,0
BEL,Europe,Belgium,2022-01-23,2791817.0,334758.0,171.0,239519.17,28719.991,30.971,260.726,,177.421,tests performed,10241.0,205.01,78.23,76.12,30.13,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-2.41,0,150.0,131.0,254.0,160.5,155.5,14.849242404917497,18.98244803320657,171.0,171.0,150.0,131.0,2022,Winter,21.0,0.5491312056737588,51.71932624113475,99,1285302.89488,0,1
BEL,Europe,Belgium,2022-01-30,3128165.0,336348.0,210.0,268375.572,28856.402,33.202,329.36,,216.628,tests performed,6279.0,207.59,78.65,76.29,30.1,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,4.73,0,171.0,150.0,170.0,190.5,165.5,27.577164466275352,33.86738844375301,210.0,210.0,171.0,131.0,2022,Winter,39.0,0.5886879432624114,64.2840425531915,100,1284023.1376,0,1
BEL,Europe,Belgium,2022-02-06,3331009.0,202844.0,287.0,285778.226,17402.654,36.805,355.27,,209.593,tests performed,9544.0,209.52,78.88,76.73,30.02,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,5.1,0,210.0,171.0,131.0,248.5,204.5,54.44722215136416,60.357269653290764,287.0,287.0,210.0,150.0,2022,Winter,77.0,0.6525709219858156,69.5168439716312,101,1280610.4515200001,0,1
BEL,Europe,Belgium,2022-02-13,3441145.0,110136.0,325.0,295227.156,9448.93,31.829,311.601,,167.983,tests performed,10953.0,211.62,79.02,77.31,29.92,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.99,0,287.0,210.0,150.0,306.0,248.25,26.870057685088806,70.2916543173279,325.0,325.0,287.0,171.0,2022,Winter,38.0,0.5643439716312058,60.89184397163121,102,1276344.5939200001,0,1
BEL,Europe,Belgium,2022-02-20,3508619.0,67474.0,292.0,301015.973,5788.817,27.025,250.002,,125.945,tests performed,4078.0,213.35,79.14,77.76,29.84,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-2.78,0,325.0,287.0,171.0,308.5,278.5,23.33452377915607,48.679222124708616,325.0,325.0,292.0,210.0,2022,Winter,-33.0,0.47916666666666663,49.118262411347516,103,1272931.90784,1,0
BEL,Europe,Belgium,2022-02-27,3555280.0,46661.0,174.0,305019.174,4003.201,20.676,196.552,,90.169,tests performed,1677.0,215.05,79.2,78.02,29.8,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-7.51,0,292.0,325.0,210.0,233.0,269.5,83.43860018001261,65.86096466547329,292.0,325.0,174.0,174.0,2022,Winter,-118.0,0.36659574468085104,38.51560283687943,104,1271225.5648,0,1
BEL,Europe,Belgium,2022-03-06,3598013.0,42733.0,139.0,308685.378,3666.205,17.845,169.871,,84.506,tests performed,191.0,215.62,79.24,78.14,29.78,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-14.71,0,174.0,292.0,287.0,156.5,232.5,24.748737341529164,89.92774877644861,174.0,325.0,139.0,139.0,2022,Spring,-35.0,0.31640070921985813,33.282978723404256,105,1270372.39328,0,1
BEL,Europe,Belgium,2022-03-13,3654099.0,56086.0,142.0,313497.181,4811.803,15.014,171.501,,87.852,tests performed,1543.0,216.16,79.27,78.29,16.67,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,-1.32,0,139.0,174.0,325.0,140.5,186.75,2.1213203435596424,71.93225980045432,142.0,292.0,139.0,139.0,2022,Spring,3.0,0.2662056737588652,33.07003546099291,106,711118.46192,0,1
BEL,Europe,Belgium,2022-03-20,3725609.0,71510.0,130.0,319632.259,6135.078,15.1,199.04,,105.183,tests performed,96.0,216.52,79.28,78.36,16.67,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,2.18,0,142.0,139.0,292.0,136.0,146.25,8.48528137423857,19.189841062396937,142.0,174.0,130.0,130.0,2022,Spring,-12.0,0.26773049645390073,37.96808510638298,107,711118.46192,0,1
BEL,Europe,Belgium,2022-03-27,3804794.0,79185.0,152.0,326425.801,6793.542,13.899,231.642,,121.655,tests performed,148.0,216.81,79.3,78.41,16.67,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,3.6,0,130.0,142.0,174.0,141.0,140.75,15.556349186104045,9.06917857361159,152.0,152.0,130.0,130.0,2022,Spring,22.0,0.24643617021276595,43.53563829787234,108,711118.46192,0,1
BEL,Europe,Belgium,2022-04-03,3877957.0,73163.0,169.0,332702.695,6276.895,15.614,255.063,,131.693,tests performed,19.0,217.06,79.31,78.45,13.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,12.93,0,152.0,130.0,139.0,160.5,148.25,12.020815280171307,16.50000000000168,169.0,169.0,152.0,130.0,2022,Spring,17.0,0.2768439716312057,47.99237588652482,109,592527.62064,0,1
BEL,Europe,Belgium,2022-04-10,3942133.0,64176.0,176.0,338208.566,5505.87,14.842,263.3,,129.719,tests performed,12.0,217.16,79.32,78.46,13.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,20.32,0,169.0,152.0,142.0,172.5,156.75,4.949747468305833,20.48373338367273,176.0,176.0,169.0,130.0,2022,Spring,7.0,0.2631560283687943,49.31595744680851,110,592527.62064,0,1
BEL,Europe,Belgium,2022-04-17,3995817.0,53684.0,164.0,342814.293,4605.727,14.928,252.919,,131.092,tests performed,12.0,217.25,79.32,78.47,13.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,16.89,0,176.0,169.0,130.0,170.0,165.25,8.48528137423857,10.111874208081087,176.0,176.0,164.0,152.0,2022,Spring,-12.0,0.2646808510638298,47.49060283687944,111,592527.62064,0,1
BEL,Europe,Belgium,2022-04-24,4037867.0,42050.0,138.0,346421.901,3607.608,13.384,232.929,,107.499,tests performed,21.0,217.35,79.33,78.49,13.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,14.4,0,164.0,176.0,152.0,151.0,161.75,18.384776310850235,16.58061116686361,164.0,176.0,138.0,138.0,2022,Spring,-26.0,0.2373049645390071,43.67251773049645,112,592527.62064,0,1
BEL,Europe,Belgium,2022-05-01,4071560.0,33693.0,111.0,349312.534,2890.633,11.153,187.802,,84.764,tests performed,12.0,217.45,79.34,78.5,13.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,8.82,0,138.0,164.0,169.0,124.5,147.25,19.091883092036785,28.90645833258355,138.0,176.0,111.0,111.0,2022,Spring,-27.0,0.19774822695035463,35.27570921985816,113,592527.62064,0,1
BEL,Europe,Belgium,2022-05-08,4102639.0,31079.0,107.0,351978.904,2666.37,10.209,159.49,,77.128,tests performed,17.0,217.51,79.35,78.51,13.89,375.564,41.8,18.571,12.849,42658.576,114.898,4.29,25.1,31.4,5.64,81.63,11655923.0,11.85,0,111.0,138.0,176.0,109.0,130.0,2.8284271247461903,26.520432374555828,111.0,164.0,107.0,107.0,2022,Spring,-4.0,0.18101063829787234,30.088475177304968,114,592527.62064,0,1
